Var1,mag_dB,phase
63358.0499265825,-12.8560477321099,76.8434033272748
63944.8842855694,-12.7720275783218,76.7131888816998
64537.154016467,-12.6879386858516,76.5815296136579
65134.9094627281,-12.6037799644853,76.4484052493585
65738.2014340959,-12.5195503117918,76.3137951256441
66347.0812109235,-12.4352486132549,76.1776781804064
66961.6005485322,-12.3508737424254,76.0400329427353
67581.8116816111,-12.2664245610932,75.9008375227939
68207.7673286569,-12.1818999194813,75.7600696014117
68839.520696455,-12.0972986564628,75.617706419388
69477.1254846024,-12.0126195998021,75.4737247664967
70120.6358900718,-11.9278615664228,75.3281009701859
70770.1066118189,-11.8430233627017,75.1808108839618
71425.5928554313,-11.7581037847935,75.0318298754496
72087.1503378214,-11.6731016189845,74.8811328141223
72754.8352919623,-11.5880156420803,74.7286940586871
73428.7044716676,-11.5028446218277,74.5744874441226
74108.8151564157,-11.4175873173721,74.4184862683551
74795.2251562183,-11.332242479755,74.2606632785649
75487.9928165343,-11.2468088524513,74.1009906571145
76187.17702323,-11.1612851719501,73.9394400070855
76892.8372075831,-11.075670168381,73.7759823374184
77605.0333513357,-10.9899625661893,73.61058804764
78323.825991792,-10.9041610848609,73.443226912173
79049.2762269642,-10.8182644397027,73.2738680642134
79781.4457207663,-10.7322713426785,73.1024799791675
80520.3967082547,-10.6461805033064,72.9290304576362
81266.1920009195,-10.5599906296182,72.7534866079368
82018.8949920221,-10.4737004291873,72.5758148281513
82778.5696619847,-10.3873086102269,72.3959807876891
83545.2805838287,-10.3008138827625,72.2139494083547
84319.0929286625,-10.2142149598843,72.0296848449092
85100.0724712225,-10.1275105590823,71.8431504651129
85888.2855954626,-10.0406994036695,71.6543088292413
86683.7993001977,-9.95378022429784,71.463121669061
87486.6812047991,-9.8667517605724,71.269549866256
88296.9995549408,-9.77961276276837,71.0735534302949
89114.823228402,-9.69236199365734,70.8750914757271
89940.2217409205,-9.60499823044849,70.6741221989001
90773.2652521022,-9.51752026685081,70.4706028540877
91614.0245713852,-9.42992691526318,70.2644897290191
92462.5711640573,-9.34221700909933,70.0557381198028
93318.9771573324,-9.25438940525448,69.8443023052361
94183.3153464796,-9.16644298672211,69.630135520493
95055.6592010119,-9.07837666536815,69.4131899301846
95936.0828709315,-8.99018938487155,69.1934166007877
96824.6611930311,-8.90188012384011,68.9707654724351
97721.4696972572,-8.81344789911067,68.7451853300674
98626.5846131283,-8.72489176924382,68.5166237739415
99540.0828762152,-8.63621083822324,68.2850271894991
100462.042134681,-8.54740425937055,68.0503407165932
101392.540755881,-8.45847123948721,67.8125082180785
102331.657833024,-8.36941104323516,67.5714722477708
103279.473191895,-8.28022299776897,67.3271740177813
104236.06739764,-8.19090649763248,67.0795533652396
105201.521761616,-8.1014610099336,66.8285487184147
106175.9183483,-8.0118860798121,66.5740970622541
107159.339982267,-7.92218133621479,66.3161339033578
108151.870255229,-7.83234649799468,66.0545932344132
109153.593533139,-7.74238138034991,65.7894074981169
110164.594963366,-7.65228590162007,65.5205075506169
111184.960481927,-7.56206009045809,65.2478226245129
112214.776820798,-7.47170409339592,64.9712802914564
113254.131515281,-7.38121818282436,64.690806424401
114303.112911448,-7.29060276540683,64.4063251595578
115361.810173648,-7.19985839094869,64.1177588581185
116430.313292088,-7.10898576174435,63.8250280678179
117508.713090481,-7.0179857424247,63.5280514844129
118597.101233767,-6.92685937032926,63.2267459131691
119695.570235904,-6.83560786642743,62.9210262304508
120804.213467733,-6.74423264681442,62.6108053455256
121923.125164911,-6.6527353348087,62.295994162704
123052.400435926,-6.56111777367767,61.976501543948
124192.135270178,-6.46938204002021,61.6522342720971
